2019-07-21 15:15:13 status unpacked bash:armhf 5.0-4
2019-07-21 15:15:13 status half-configured bash:armhf 5.0-4
2019-07-21 15:15:14 status installed bash:armhf 5.0-4
2019-07-21 15:15:14 configure libzstd1:armhf 1.3.8+dfsg-3 <none>
2019-07-21 15:15:14 status unpacked libzstd1:armhf 1.3.8+dfsg-3
2019-07-21 15:15:14 status half-configured libzstd1:armhf 1.3.8+dfsg-3
2019-07-21 15:15:14 status installed libzstd1:armhf 1.3.8+dfsg-3
2019-07-21 15:15:14 configure liblzma5:armhf 5.2.4-1 <none>
2019-07-21 15:15:14 status unpacked liblzma5:armhf 5.2.4-1
2019-07-21 15:15:14 status half-configured liblzma5:armhf 5.2.4-1
2019-07-21 15:15:14 status installed liblzma5:armhf 5.2.4-1
2019-07-21 15:15:14 configure libgpg-error0:armhf 1.35-1 <none>
2019-07-21 15:15:14 status unpacked libgpg-error0:armhf 1.35-1
2019-07-21 15:15:14 status half-configured libgpg-error0:armhf 1.35-1
2019-07-21 15:15:14 status installed libgpg-error0:armhf 1.35-1
2019-07-21 15:15:14 configure libgcc1:armhf 1:8.3.0-6 <none>
2019-07-21 15:15:14 status unpacked libgcc1:armhf 1:8.3.0-6
2019-07-21 15:15:14 status half-configured libgcc1:armhf 1:8.3.0-6
2019-07-21 15:15:14 status installed libgcc1:armhf 1:8.3.0-6
2019-07-21 15:15:14 configure liblz4-1:armhf 1.8.3-1 <none>
2019-07-21 15:15:14 status unpacked liblz4-1:armhf 1.8.3-1
2019-07-21 15:15:14 status half-configured liblz4-1:armhf 1.8.3-1
2019-07-21 15:15:14 status installed liblz4-1:armhf 1.8.3-1
2019-07-21 15:15:14 configure libc-bin:armhf 2.28-10 <none>
2019-07-21 15:15:14 status unpacked libc-bin:armhf 2.28-10
2019-07-21 15:15:14 status half-configured libc-bin:armhf 2.28-10
2019-07-21 15:15:14 status installed libc-bin:armhf 2.28-10
2019-07-21 15:15:14 configure ncurses-bin:armhf 6.1+20181013-2 <none>
2019-07-21 15:15:14 status unpacked ncurses-bin:armhf 6.1+20181013-2
2019-07-21 15:15:14 status half-configured ncurses-bin:armhf 6.1+20181013-2
2019-07-21 15:15:14 status installed ncurses-bin:armhf 6.1+20181013-2
2019-07-21 15:15:14 configure libacl1:armhf 2.2.53-4 <none>
2019-07-21 15:15:14 status triggers-pending libc-bin:armhf 2.28-10
2019-07-21 15:15:14 status unpacked libacl1:armhf 2.2.53-4
2019-07-21 15:15:14 status half-configured libacl1:armhf 2.2.53-4
2019-07-21 15:15:14 status installed libacl1:armhf 2.2.53-4
2019-07-21 15:15:14 configure libunistring2:armhf 0.9.10-1 <none>
2019-07-21 15:15:14 status unpacked libunistring2:armhf 0.9.10-1
2019-07-21 15:15:14 status half-configured libunistring2:armhf 0.9.10-1
2019-07-21 15:15:14 status installed libunistring2:armhf 0.9.10-1
2019-07-21 15:15:14 configure libsmartcols1:armhf 2.33.1-0.1 <none>
2019-07-21 15:15:14 status unpacked libsmartcols1:armhf 2.33.1-0.1
2019-07-21 15:15:14 status half-configured libsmartcols1:armhf 2.33.1-0.1
2019-07-21 15:15:14 status installed libsmartcols1:armhf 2.33.1-0.1
2019-07-21 15:15:14 configure libgcrypt20:armhf 1.8.4-5 <none>
2019-07-21 15:15:14 status unpacked libgcrypt20:armhf 1.8.4-5
2019-07-21 15:15:14 status half-configured libgcrypt20:armhf 1.8.4-5
2019-07-21 15:15:14 status installed libgcrypt20:armhf 1.8.4-5
2019-07-21 15:15:14 configure zlib1g:armhf 1:1.2.11.dfsg-1 <none>
2019-07-21 15:15:14 status unpacked zlib1g:armhf 1:1.2.11.dfsg-1
2019-07-21 15:15:14 status half-configured zlib1g:armhf 1:1.2.11.dfsg-1
2019-07-21 15:15:14 status installed zlib1g:armhf 1:1.2.11.dfsg-1
2019-07-21 15:15:14 configure libffi6:armhf 3.2.1-9 <none>
2019-07-21 15:15:14 status unpacked libffi6:armhf 3.2.1-9
2019-07-21 15:15:14 status half-configured libffi6:armhf 3.2.1-9
2019-07-21 15:15:14 status installed libffi6:armhf 3.2.1-9
2019-07-21 15:15:14 configure libidn2-0:armhf 2.0.5-1 <none>
2019-07-21 15:15:14 status unpacked libidn2-0:armhf 2.0.5-1
2019-07-21 15:15:14 status half-configured libidn2-0:armhf 2.0.5-1
2019-07-21 15:15:14 status installed libidn2-0:armhf 2.0.5-1
2019-07-21 15:15:14 configure libcom-err2:armhf 1.44.5-1 <none>
2019-07-21 15:15:14 status unpacked libcom-err2:armhf 1.44.5-1
2019-07-21 15:15:14 status half-configured libcom-err2:armhf 1.44.5-1
2019-07-21 15:15:14 status installed libcom-err2:armhf 1.44.5-1
2019-07-21 15:15:14 configure diffutils:armhf 1:3.7-3 <none>
2019-07-21 15:15:14 status unpacked diffutils:armhf 1:3.7-3
2019-07-21 15:15:14 status half-configured diffutils:armhf 1:3.7-3
2019-07-21 15:15:14 status installed diffutils:armhf 1:3.7-3
2019-07-21 15:15:14 configure libseccomp2:armhf 2.3.3-4 <none>
2019-07-21 15:15:14 status unpacked libseccomp2:armhf 2.3.3-4
2019-07-21 15:15:14 status half-configured libseccomp2:armhf 2.3.3-4
2019-07-21 15:15:14 status installed libseccomp2:armhf 2.3.3-4
2019-07-21 15:15:14 configure libsystemd0:armhf 241-5 <none>
2019-07-21 15:15:14 status unpacked libsystemd0:armhf 241-5
2019-07-21 15:15:14 status half-configured libsystemd0:armhf 241-5
2019-07-21 15:15:14 status installed libsystemd0:armhf 241-5
2019-07-21 15:15:14 configure hostname:armhf 3.21 <none>
2019-07-21 15:15:14 status unpacked hostname:armhf 3.21
2019-07-21 15:15:14 status half-configured hostname:armhf 3.21
2019-07-21 15:15:14 status installed hostname:armhf 3.21
2019-07-21 15:15:14 configure libpcre3:armhf 2:8.39-12 <none>
2019-07-21 15:15:14 status unpacked libpcre3:armhf 2:8.39-12
2019-07-21 15:15:14 status half-configured libpcre3:armhf 2:8.39-12
2019-07-21 15:15:14 status installed libpcre3:armhf 2:8.39-12
2019-07-21 15:15:14 configure libcap-ng0:armhf 0.7.9-2 <none>
2019-07-21 15:15:14 status unpacked libcap-ng0:armhf 0.7.9-2
2019-07-21 15:15:14 status half-configured libcap-ng0:armhf 0.7.9-2
2019-07-21 15:15:14 status installed libcap-ng0:armhf 0.7.9-2
2019-07-21 15:15:14 configure libext2fs2:armhf 1.44.5-1 <none>
2019-07-21 15:15:14 status unpacked libext2fs2:armhf 1.44.5-1
2019-07-21 15:15:14 status half-configured libext2fs2:armhf 1.44.5-1
2019-07-21 15:15:14 status installed libext2fs2:armhf 1.44.5-1
2019-07-21 15:15:14 configure libgmp10:armhf 2:6.1.2+dfsg-4 <none>
2019-07-21 15:15:14 status unpacked libgmp10:armhf 2:6.1.2+dfsg-4
2019-07-21 15:15:14 status half-configured libgmp10:armhf 2:6.1.2+dfsg-4
2019-07-21 15:15:14 status installed libgmp10:armhf 2:6.1.2+dfsg-4
2019-07-21 15:15:14 configure libp11-kit0:armhf 0.23.15-2 <none>
2019-07-21 15:15:14 status unpacked libp11-kit0:armhf 0.23.15-2
2019-07-21 15:15:14 status half-configured libp11-kit0:armhf 0.23.15-2
2019-07-21 15:15:14 status installed libp11-kit0:armhf 0.23.15-2
2019-07-21 15:15:14 configure libaudit1:armhf 1:2.8.4-3 <none>
2019-07-21 15:15:14 status unpacked libaudit1:armhf 1:2.8.4-3
2019-07-21 15:15:14 status half-configured libaudit1:armhf 1:2.8.4-3
2019-07-21 15:15:14 status installed libaudit1:armhf 1:2.8.4-3
2019-07-21 15:15:14 configure libuuid1:armhf 2.33.1-0.1 <none>
2019-07-21 15:15:14 status unpacked libuuid1:armhf 2.33.1-0.1
2019-07-21 15:15:14 status half-configured libuuid1:armhf 2.33.1-0.1
2019-07-21 15:15:14 status installed libuuid1:armhf 2.33.1-0.1
2019-07-21 15:15:14 configure libss2:armhf 1.44.5-1 <none>
2019-07-21 15:15:14 status unpacked libss2:armhf 1.44.5-1
2019-07-21 15:15:14 status half-configured libss2:armhf 1.44.5-1
2019-07-21 15:15:14 status installed libss2:armhf 1.44.5-1
2019-07-21 15:15:14 configure libncursesw6:armhf 6.1+20181013-2 <none>
2019-07-21 15:15:14 status unpacked libncursesw6:armhf 6.1+20181013-2
2019-07-21 15:15:14 status half-configured libncursesw6:armhf 6.1+20181013-2
2019-07-21 15:15:14 status installed libncursesw6:armhf 6.1+20181013-2
2019-07-21 15:15:14 configure libnettle6:armhf 3.4.1-1 <none>
2019-07-21 15:15:14 status unpacked libnettle6:armhf 3.4.1-1
2019-07-21 15:15:14 status half-configured libnettle6:armhf 3.4.1-1
2019-07-21 15:15:14 status installed libnettle6:armhf 3.4.1-1
2019-07-21 15:15:14 configure gpgv:armhf 2.2.12-1 <none>
2019-07-21 15:15:14 status unpacked gpgv:armhf 2.2.12-1
2019-07-21 15:15:14 status half-configured gpgv:armhf 2.2.12-1
2019-07-21 15:15:14 status installed gpgv:armhf 2.2.12-1
2019-07-21 15:15:14 configure libblkid1:armhf 2.33.1-0.1 <none>
2019-07-21 15:15:14 status unpacked libblkid1:armhf 2.33.1-0.1
2019-07-21 15:15:14 status half-configured libblkid1:armhf 2.33.1-0.1
2019-07-21 15:15:14 status installed libblkid1:armhf 2.33.1-0.1
2019-07-21 15:15:14 configure libstdc++6:armhf 8.3.0-6 <none>
2019-07-21 15:15:14 status unpacked libstdc++6:armhf 8.3.0-6
2019-07-21 15:15:14 status half-configured libstdc++6:armhf 8.3.0-6
2019-07-21 15:15:14 status installed libstdc++6:armhf 8.3.0-6
2019-07-21 15:15:14 configure bsdutils:armhf 1:2.33.1-0.1 <none>
2019-07-21 15:15:14 status unpacked bsdutils:armhf 1:2.33.1-0.1
2019-07-21 15:15:14 status half-configured bsdutils:armhf 1:2.33.1-0.1
2019-07-21 15:15:14 status installed bsdutils:armhf 1:2.33.1-0.1
2019-07-21 15:15:14 configure libhogweed4:armhf 3.4.1-1 <none>
2019-07-21 15:15:14 status unpacked libhogweed4:armhf 3.4.1-1
2019-07-21 15:15:14 status half-configured libhogweed4:armhf 3.4.1-1
2019-07-21 15:15:14 status installed libhogweed4:armhf 3.4.1-1
2019-07-21 15:15:14 configure e2fsprogs:armhf 1.44.5-1 <none>
2019-07-21 15:15:14 status unpacked e2fsprogs:armhf 1.44.5-1
2019-07-21 15:15:14 status half-configured e2fsprogs:armhf 1.44.5-1
2019-07-21 15:15:15 status installed e2fsprogs:armhf 1.44.5-1
2019-07-21 15:15:15 configure libselinux1:armhf 2.8-1+b1 <none>
2019-07-21 15:15:15 status unpacked libselinux1:armhf 2.8-1+b1
2019-07-21 15:15:15 status half-configured libselinux1:armhf 2.8-1+b1
2019-07-21 15:15:15 status installed libselinux1:armhf 2.8-1+b1
2019-07-21 15:15:15 configure libgnutls30:armhf 3.6.7-4 <none>
2019-07-21 15:15:15 status unpacked libgnutls30:armhf 3.6.7-4
2019-07-21 15:15:15 status half-configured libgnutls30:armhf 3.6.7-4
2019-07-21 15:15:15 status installed libgnutls30:armhf 3.6.7-4
2019-07-21 15:15:15 configure sed:armhf 4.7-1 <none>
2019-07-21 15:15:15 status unpacked sed:armhf 4.7-1
2019-07-21 15:15:15 status half-configured sed:armhf 4.7-1
2019-07-21 15:15:15 status installed sed:armhf 4.7-1
2019-07-21 15:15:15 configure libfdisk1:armhf 2.33.1-0.1 <none>
2019-07-21 15:15:15 status unpacked libfdisk1:armhf 2.33.1-0.1
2019-07-21 15:15:15 status half-configured libfdisk1:armhf 2.33.1-0.1
2019-07-21 15:15:15 status installed libfdisk1:armhf 2.33.1-0.1
2019-07-21 15:15:15 configure findutils:armhf 4.6.0+git+20190209-2 <none>
2019-07-21 15:15:15 status unpacked findutils:armhf 4.6.0+git+20190209-2
2019-07-21 15:15:15 status half-configured findutils:armhf 4.6.0+git+20190209-2
2019-07-21 15:15:15 status installed findutils:armhf 4.6.0+git+20190209-2
2019-07-21 15:15:15 configure libmount1:armhf 2.33.1-0.1 <none>
2019-07-21 15:15:15 status unpacked libmount1:armhf 2.33.1-0.1
2019-07-21 15:15:15 status half-configured libmount1:armhf 2.33.1-0.1
2019-07-21 15:15:15 status installed libmount1:armhf 2.33.1-0.1
2019-07-21 15:15:15 configure libapt-pkg5.0:armhf 1.8.2 <none>
2019-07-21 15:15:15 status unpacked libapt-pkg5.0:armhf 1.8.2
2019-07-21 15:15:15 status half-configured libapt-pkg5.0:armhf 1.8.2
2019-07-21 15:15:15 status installed libapt-pkg5.0:armhf 1.8.2
2019-07-21 15:15:15 configure libsemanage1:armhf 2.8-2 <none>
2019-07-21 15:15:15 status unpacked libsemanage1:armhf 2.8-2
2019-07-21 15:15:15 status half-configured libsemanage1:armhf 2.8-2
2019-07-21 15:15:15 status installed libsemanage1:armhf 2.8-2
2019-07-21 15:15:15 configure tar:armhf 1.30+dfsg-6 <none>
2019-07-21 15:15:15 status unpacked tar:armhf 1.30+dfsg-6
2019-07-21 15:15:15 status half-configured tar:armhf 1.30+dfsg-6
2019-07-21 15:15:15 status installed tar:armhf 1.30+dfsg-6
2019-07-21 15:15:15 configure coreutils:armhf 8.30-3 <none>
2019-07-21 15:15:15 status unpacked coreutils:armhf 8.30-3
2019-07-21 15:15:15 status half-configured coreutils:armhf 8.30-3
2019-07-21 15:15:15 status installed coreutils:armhf 8.30-3
2019-07-21 15:15:15 configure fdisk:armhf 2.33.1-0.1 <none>
2019-07-21 15:15:15 status unpacked fdisk:armhf 2.33.1-0.1
2019-07-21 15:15:15 status half-configured fdisk:armhf 2.33.1-0.1
2019-07-21 15:15:15 status installed fdisk:armhf 2.33.1-0.1
2019-07-21 15:15:15 configure dpkg:armhf 1.19.7 <none>
2019-07-21 15:15:15 status unpacked dpkg:armhf 1.19.7
2019-07-21 15:15:15 status half-configured dpkg:armhf 1.19.7
2019-07-21 15:15:15 status installed dpkg:armhf 1.19.7
2019-07-21 15:15:15 configure grep:armhf 3.3-1 <none>
2019-07-21 15:15:15 status unpacked grep:armhf 3.3-1
2019-07-21 15:15:15 status half-configured grep:armhf 3.3-1
2019-07-21 15:15:15 status installed grep:armhf 3.3-1
2019-07-21 15:15:15 configure perl-base:armhf 5.28.1-6 <none>
2019-07-21 15:15:15 status unpacked perl-base:armhf 5.28.1-6
2019-07-21 15:15:15 status half-configured perl-base:armhf 5.28.1-6
2019-07-21 15:15:15 status installed perl-base:armhf 5.28.1-6
2019-07-21 15:15:15 configure init-system-helpers:all 1.56+nmu1 <none>
2019-07-21 15:15:15 status unpacked init-system-helpers:all 1.56+nmu1
2019-07-21 15:15:15 status half-configured init-system-helpers:all 1.56+nmu1
2019-07-21 15:15:15 status installed init-system-helpers:all 1.56+nmu1
2019-07-21 15:15:15 configure gzip:armhf 1.9-3 <none>
2019-07-21 15:15:15 status unpacked gzip:armhf 1.9-3
2019-07-21 15:15:15 status half-configured gzip:armhf 1.9-3
2019-07-21 15:15:15 status installed gzip:armhf 1.9-3
2019-07-21 15:15:15 configure debconf:all 1.5.71 <none>
2019-07-21 15:15:15 status unpacked debconf:all 1.5.71
2019-07-21 15:15:15 status half-configured debconf:all 1.5.71
2019-07-21 15:15:16 status installed debconf:all 1.5.71
2019-07-21 15:15:16 configure tzdata:all 2019a-1 <none>
2019-07-21 15:15:16 status unpacked tzdata:all 2019a-1
2019-07-21 15:15:16 status half-configured tzdata:all 2019a-1
2019-07-21 15:15:17 status installed tzdata:all 2019a-1
2019-07-21 15:15:17 configure libpam0g:armhf 1.3.1-5 <none>
2019-07-21 15:15:17 status unpacked libpam0g:armhf 1.3.1-5
2019-07-21 15:15:17 status half-configured libpam0g:armhf 1.3.1-5
2019-07-21 15:15:18 status installed libpam0g:armhf 1.3.1-5
2019-07-21 15:15:18 configure dash:armhf 0.5.10.2-5 <none>
2019-07-21 15:15:18 status unpacked dash:armhf 0.5.10.2-5
2019-07-21 15:15:18 status half-configured dash:armhf 0.5.10.2-5
2019-07-21 15:15:20 status installed dash:armhf 0.5.10.2-5
2019-07-21 15:15:20 configure libpam-modules-bin:armhf 1.3.1-5 <none>
2019-07-21 15:15:20 status unpacked libpam-modules-bin:armhf 1.3.1-5
2019-07-21 15:15:20 status half-configured libpam-modules-bin:armhf 1.3.1-5
2019-07-21 15:15:20 status installed libpam-modules-bin:armhf 1.3.1-5
2019-07-21 15:15:20 configure libpam-modules:armhf 1.3.1-5 <none>
2019-07-21 15:15:20 status unpacked libpam-modules:armhf 1.3.1-5
2019-07-21 15:15:20 status half-configured libpam-modules:armhf 1.3.1-5
2019-07-21 15:15:20 status installed libpam-modules:armhf 1.3.1-5
2019-07-21 15:15:20 configure passwd:armhf 1:4.5-1.1 <none>
2019-07-21 15:15:20 status unpacked passwd:armhf 1:4.5-1.1
2019-07-21 15:15:20 status half-configured passwd:armhf 1:4.5-1.1
2019-07-21 15:15:21 status installed passwd:armhf 1:4.5-1.1
2019-07-21 15:15:21 configure libpam-runtime:all 1.3.1-5 <none>
2019-07-21 15:15:21 status unpacked libpam-runtime:all 1.3.1-5
2019-07-21 15:15:21 status half-configured libpam-runtime:all 1.3.1-5
2019-07-21 15:15:22 status installed libpam-runtime:all 1.3.1-5
2019-07-21 15:15:22 configure login:armhf 1:4.5-1.1 <none>
2019-07-21 15:15:22 status unpacked login:armhf 1:4.5-1.1
2019-07-21 15:15:22 status half-configured login:armhf 1:4.5-1.1
2019-07-21 15:15:22 status installed login:armhf 1:4.5-1.1
2019-07-21 15:15:22 configure adduser:all 3.118 <none>
2019-07-21 15:15:22 status unpacked adduser:all 3.118
2019-07-21 15:15:22 status half-configured adduser:all 3.118
2019-07-21 15:15:23 status installed adduser:all 3.118
2019-07-21 15:15:23 configure apt:armhf 1.8.2 <none>
2019-07-21 15:15:23 status unpacked apt:armhf 1.8.2
2019-07-21 15:15:23 status half-configured apt:armhf 1.8.2
2019-07-21 15:15:29 status installed apt:armhf 1.8.2
2019-07-21 15:15:29 configure util-linux:armhf 2.33.1-0.1 <none>
2019-07-21 15:15:29 status unpacked util-linux:armhf 2.33.1-0.1
2019-07-21 15:15:29 status half-configured util-linux:armhf 2.33.1-0.1
2019-07-21 15:15:30 status installed util-linux:armhf 2.33.1-0.1
2019-07-21 15:15:30 configure mount:armhf 2.33.1-0.1 <none>
2019-07-21 15:15:30 status unpacked mount:armhf 2.33.1-0.1
2019-07-21 15:15:30 status half-configured mount:armhf 2.33.1-0.1
2019-07-21 15:15:30 status installed mount:armhf 2.33.1-0.1
2019-07-21 15:15:30 configure sysvinit-utils:armhf 2.93-8 <none>
2019-07-21 15:15:30 status unpacked sysvinit-utils:armhf 2.93-8
2019-07-21 15:15:30 status half-configured sysvinit-utils:armhf 2.93-8
2019-07-21 15:15:30 status installed sysvinit-utils:armhf 2.93-8
2019-07-21 15:15:30 trigproc libc-bin:armhf 2.28-10 <none>
2019-07-21 15:15:30 status half-configured libc-bin:armhf 2.28-10
2019-07-21 15:15:30 status installed libc-bin:armhf 2.28-10
2019-07-21 15:18:53 startup archives install
2019-07-21 15:18:54 install libapparmor1:armhf <none> 2.13.2-10
2019-07-21 15:18:54 status triggers-pending libc-bin:armhf 2.28-10
2019-07-21 15:18:54 status half-installed libapparmor1:armhf 2.13.2-10
2019-07-21 15:18:54 status unpacked libapparmor1:armhf 2.13.2-10
2019-07-21 15:18:54 install libargon2-1:armhf <none> 0~20171227-0.2
2019-07-21 15:18:54 status half-installed libargon2-1:armhf 0~20171227-0.2
2019-07-21 15:18:54 status unpacked libargon2-1:armhf 0~20171227-0.2
2019-07-21 15:18:54 install libcryptsetup12:armhf <none> 2:2.1.0-5
2019-07-21 15:18:54 status half-installed libcryptsetup12:armhf 2:2.1.0-5
2019-07-21 15:18:54 status unpacked libcryptsetup12:armhf 2:2.1.0-5
2019-07-21 15:18:54 install libip4tc0:armhf <none> 1.8.2-4
2019-07-21 15:18:54 status half-installed libip4tc0:armhf 1.8.2-4
2019-07-21 15:18:54 status unpacked libip4tc0:armhf 1.8.2-4
2019-07-21 15:18:54 install libjson-c3:armhf <none> 0.12.1+ds-2
2019-07-21 15:18:54 status half-installed libjson-c3:armhf 0.12.1+ds-2
2019-07-21 15:18:55 status unpacked libjson-c3:armhf 0.12.1+ds-2
2019-07-21 15:18:55 install libkmod2:armhf <none> 26-1
2019-07-21 15:18:55 status half-installed libkmod2:armhf 26-1
2019-07-21 15:18:55 status unpacked libkmod2:armhf 26-1
2019-07-21 15:18:55 install libcap2:armhf <none> 1:2.25-2
2019-07-21 15:18:55 status half-installed libcap2:armhf 1:2.25-2
2019-07-21 15:18:55 status unpacked libcap2:armhf 1:2.25-2
2019-07-21 15:18:55 install libidn11:armhf <none> 1.33-2.2
2019-07-21 15:18:55 status half-installed libidn11:armhf 1.33-2.2
2019-07-21 15:18:55 status unpacked libidn11:armhf 1.33-2.2
2019-07-21 15:18:55 install dmsetup:armhf <none> 2:1.02.155-3
2019-07-21 15:18:55 status half-installed dmsetup:armhf 2:1.02.155-3
2019-07-21 15:18:55 status unpacked dmsetup:armhf 2:1.02.155-3
2019-07-21 15:18:56 install libdevmapper1.02.1:armhf <none> 2:1.02.155-3
2019-07-21 15:18:56 status half-installed libdevmapper1.02.1:armhf 2:1.02.155-3
2019-07-21 15:18:56 status unpacked libdevmapper1.02.1:armhf 2:1.02.155-3
2019-07-21 15:18:56 install libssl1.1:armhf <none> 1.1.1c-1
2019-07-21 15:18:56 status half-installed libssl1.1:armhf 1.1.1c-1
2019-07-21 15:18:56 status unpacked libssl1.1:armhf 1.1.1c-1
2019-07-21 15:18:56 install systemd:armhf <none> 241-5
2019-07-21 15:18:56 status half-installed systemd:armhf 241-5
2019-07-21 15:18:59 status unpacked systemd:armhf 241-5
2019-07-21 15:18:59 configure libapparmor1:armhf 2.13.2-10 2.13.2-10
2019-07-21 15:18:59 status half-configured libapparmor1:armhf 2.13.2-10
2019-07-21 15:18:59 status installed libapparmor1:armhf 2.13.2-10
2019-07-21 15:18:59 configure libargon2-1:armhf 0~20171227-0.2 0~20171227-0.2
2019-07-21 15:18:59 status half-configured libargon2-1:armhf 0~20171227-0.2
2019-07-21 15:18:59 status installed libargon2-1:armhf 0~20171227-0.2
2019-07-21 15:18:59 configure libip4tc0:armhf 1.8.2-4 1.8.2-4
2019-07-21 15:18:59 status half-configured libip4tc0:armhf 1.8.2-4
2019-07-21 15:18:59 status installed libip4tc0:armhf 1.8.2-4
2019-07-21 15:18:59 configure libjson-c3:armhf 0.12.1+ds-2 0.12.1+ds-2
2019-07-21 15:18:59 status half-configured libjson-c3:armhf 0.12.1+ds-2
2019-07-21 15:18:59 status installed libjson-c3:armhf 0.12.1+ds-2
2019-07-21 15:18:59 configure libcap2:armhf 1:2.25-2 1:2.25-2
2019-07-21 15:18:59 status half-configured libcap2:armhf 1:2.25-2
2019-07-21 15:18:59 status installed libcap2:armhf 1:2.25-2
2019-07-21 15:18:59 configure libidn11:armhf 1.33-2.2 1.33-2.2
2019-07-21 15:18:59 status half-configured libidn11:armhf 1.33-2.2
2019-07-21 15:18:59 status installed libidn11:armhf 1.33-2.2
2019-07-21 15:18:59 configure libssl1.1:armhf 1.1.1c-1 1.1.1c-1
2019-07-21 15:18:59 status half-configured libssl1.1:armhf 1.1.1c-1
2019-07-21 15:19:00 status installed libssl1.1:armhf 1.1.1c-1
2019-07-21 15:19:00 configure libkmod2:armhf 26-1 26-1
2019-07-21 15:19:00 status half-configured libkmod2:armhf 26-1
2019-07-21 15:19:00 status installed libkmod2:armhf 26-1
2019-07-21 15:19:00 configure libdevmapper1.02.1:armhf 2:1.02.155-3 2:1.02.155-3
2019-07-21 15:19:00 status half-configured libdevmapper1.02.1:armhf 2:1.02.155-3
2019-07-21 15:19:00 status installed libdevmapper1.02.1:armhf 2:1.02.155-3
2019-07-21 15:19:00 configure libcryptsetup12:armhf 2:2.1.0-5 2:2.1.0-5
2019-07-21 15:19:00 status half-configured libcryptsetup12:armhf 2:2.1.0-5
2019-07-21 15:19:00 status installed libcryptsetup12:armhf 2:2.1.0-5
2019-07-21 15:19:00 configure dmsetup:armhf 2:1.02.155-3 2:1.02.155-3
2019-07-21 15:19:00 status half-configured dmsetup:armhf 2:1.02.155-3
2019-07-21 15:19:00 status installed dmsetup:armhf 2:1.02.155-3
2019-07-21 15:19:00 configure systemd:armhf 241-5 241-5
2019-07-21 15:19:00 status half-configured systemd:armhf 241-5
2019-07-21 15:19:05 status installed systemd:armhf 241-5
2019-07-21 15:19:05 trigproc libc-bin:armhf 2.28-10 <none>
2019-07-21 15:19:05 status half-configured libc-bin:armhf 2.28-10
2019-07-21 15:19:05 status installed libc-bin:armhf 2.28-10
2019-07-21 15:22:37 startup archives install
2019-07-21 15:22:37 install systemd-sysv:armhf <none> 241-5
2019-07-21 15:22:37 status half-installed systemd-sysv:armhf 241-5
2019-07-21 15:22:37 status unpacked systemd-sysv:armhf 241-5
2019-07-21 15:22:37 configure systemd-sysv:armhf 241-5 241-5
2019-07-21 15:22:37 status half-configured systemd-sysv:armhf 241-5
2019-07-21 15:22:37 status installed systemd-sysv:armhf 241-5
2019-07-21 15:22:38 startup archives unpack
2019-07-21 15:22:38 install apt-utils:armhf <none> 1.8.2
2019-07-21 15:22:38 status half-installed apt-utils:armhf 1.8.2
2019-07-21 15:22:38 status unpacked apt-utils:armhf 1.8.2
2019-07-21 15:22:38 install libapt-inst2.0:armhf <none> 1.8.2
2019-07-21 15:22:38 status triggers-pending libc-bin:armhf 2.28-10
2019-07-21 15:22:38 status half-installed libapt-inst2.0:armhf 1.8.2
2019-07-21 15:22:38 status unpacked libapt-inst2.0:armhf 1.8.2
2019-07-21 15:22:38 install libdns-export1104:armhf <none> 1:9.11.5.P4+dfsg-5.1
2019-07-21 15:22:38 status half-installed libdns-export1104:armhf 1:9.11.5.P4+dfsg-5.1
2019-07-21 15:22:39 status unpacked libdns-export1104:armhf 1:9.11.5.P4+dfsg-5.1
2019-07-21 15:22:39 install libisc-export1100:armhf <none> 1:9.11.5.P4+dfsg-5.1
2019-07-21 15:22:39 status half-installed libisc-export1100:armhf 1:9.11.5.P4+dfsg-5.1
2019-07-21 15:22:39 status unpacked libisc-export1100:armhf 1:9.11.5.P4+dfsg-5.1
2019-07-21 15:22:39 install bsdmainutils:armhf <none> 11.1.2+b1
2019-07-21 15:22:39 status half-installed bsdmainutils:armhf 11.1.2+b1
2019-07-21 15:22:39 status unpacked bsdmainutils:armhf 11.1.2+b1
2019-07-21 15:22:39 install cpio:armhf <none> 2.12+dfsg-9
2019-07-21 15:22:39 status half-installed cpio:armhf 2.12+dfsg-9
2019-07-21 15:22:39 status unpacked cpio:armhf 2.12+dfsg-9
2019-07-21 15:22:40 install cron:armhf <none> 3.0pl1-134
2019-07-21 15:22:40 status half-installed cron:armhf 3.0pl1-134
2019-07-21 15:22:40 status triggers-pending systemd:armhf 241-5
2019-07-21 15:22:40 status unpacked cron:armhf 3.0pl1-134
2019-07-21 15:22:40 install debconf-i18n:all <none> 1.5.71
2019-07-21 15:22:40 status half-installed debconf-i18n:all 1.5.71
2019-07-21 15:22:40 status unpacked debconf-i18n:all 1.5.71
2019-07-21 15:22:40 install dmidecode:armhf <none> 3.2-1
2019-07-21 15:22:40 status half-installed dmidecode:armhf 3.2-1
2019-07-21 15:22:40 status unpacked dmidecode:armhf 3.2-1
2019-07-21 15:22:40 install libelf1:armhf <none> 0.176-1.1
2019-07-21 15:22:40 status half-installed libelf1:armhf 0.176-1.1
2019-07-21 15:22:40 status unpacked libelf1:armhf 0.176-1.1
2019-07-21 15:22:41 install gdbm-l10n:all <none> 1.18.1-4
2019-07-21 15:22:41 status half-installed gdbm-l10n:all 1.18.1-4
2019-07-21 15:22:41 status unpacked gdbm-l10n:all 1.18.1-4
